q_num,q_id,subject,correct_answer,is_comprehension,paper_id,date,year,month,day,shift,question_img_path,option1_path,option2_path,option3_path,option4_path
68,69817726843,English,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q068_69817726843/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q068_69817726843/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q068_69817726843/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q068_69817726843/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q068_69817726843/option4.png
69,69817726844,English,1,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q069_69817726844/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q069_69817726844/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q069_69817726844/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q069_69817726844/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q069_69817726844/option4.png
70,69817726845,English,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q070_69817726845/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q070_69817726845/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q070_69817726845/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q070_69817726845/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q070_69817726845/option4.png
71,69817726846,English,2,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q071_69817726846/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q071_69817726846/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q071_69817726846/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q071_69817726846/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q071_69817726846/option4.png
72,69817726847,English,3,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q072_69817726847/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q072_69817726847/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q072_69817726847/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q072_69817726847/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q072_69817726847/option4.png
73,69817726848,English,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q073_69817726848/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q073_69817726848/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q073_69817726848/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q073_69817726848/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q073_69817726848/option4.png
74,69817726849,English,2,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q074_69817726849/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q074_69817726849/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q074_69817726849/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q074_69817726849/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q074_69817726849/option4.png
75,69817726850,English,1,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q075_69817726850/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q075_69817726850/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q075_69817726850/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q075_69817726850/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q075_69817726850/option4.png
76,69817726851,English,3,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q076_69817726851/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q076_69817726851/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q076_69817726851/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q076_69817726851/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q076_69817726851/option4.png
77,69817726852,English,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q077_69817726852/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q077_69817726852/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q077_69817726852/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q077_69817726852/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q077_69817726852/option4.png
78,69817726853,English,1,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q078_69817726853/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q078_69817726853/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q078_69817726853/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q078_69817726853/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q078_69817726853/option4.png
79,69817726854,English,3,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q079_69817726854/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q079_69817726854/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q079_69817726854/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q079_69817726854/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q079_69817726854/option4.png
80,69817726855,English,2,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q080_69817726855/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q080_69817726855/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q080_69817726855/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q080_69817726855/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q080_69817726855/option4.png
81,69817726856,English,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q081_69817726856/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q081_69817726856/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q081_69817726856/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q081_69817726856/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q081_69817726856/option4.png
82,69817726857,English,1,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q082_69817726857/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q082_69817726857/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q082_69817726857/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q082_69817726857/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q082_69817726857/option4.png
83,69817726858,English,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q083_69817726858/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q083_69817726858/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q083_69817726858/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q083_69817726858/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q083_69817726858/option4.png
84,69817726859,English,3,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q084_69817726859/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q084_69817726859/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q084_69817726859/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q084_69817726859/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q084_69817726859/option4.png
85,69817726860,English,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q085_69817726860/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q085_69817726860/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q085_69817726860/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q085_69817726860/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q085_69817726860/option4.png
86,69817726861,English,2,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q086_69817726861/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q086_69817726861/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q086_69817726861/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q086_69817726861/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q086_69817726861/option4.png
87,69817726862,English,1,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q087_69817726862/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q087_69817726862/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q087_69817726862/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q087_69817726862/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q087_69817726862/option4.png
88,69817726863,English,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q088_69817726863/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q088_69817726863/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q088_69817726863/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q088_69817726863/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q088_69817726863/option4.png
89,69817726864,English,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q089_69817726864/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q089_69817726864/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q089_69817726864/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q089_69817726864/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q089_69817726864/option4.png
90,69817726865,English,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q090_69817726865/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q090_69817726865/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q090_69817726865/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q090_69817726865/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2025-Jan-05-Shift2_Q090_69817726865/option4.png
91,69817726866,Mathematics,1,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q091_69817726866/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q091_69817726866/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q091_69817726866/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q091_69817726866/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q091_69817726866/option4.png
92,69817726867,Mathematics,2,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q092_69817726867/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q092_69817726867/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q092_69817726867/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q092_69817726867/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q092_69817726867/option4.png
93,69817726868,Mathematics,3,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q093_69817726868/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q093_69817726868/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q093_69817726868/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q093_69817726868/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q093_69817726868/option4.png
94,69817726869,Mathematics,1,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q094_69817726869/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q094_69817726869/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q094_69817726869/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q094_69817726869/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q094_69817726869/option4.png
95,69817726870,Mathematics,3,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q095_69817726870/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q095_69817726870/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q095_69817726870/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q095_69817726870/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q095_69817726870/option4.png
96,69817726871,Mathematics,4,False,2025-Jan-05-Shift2,05 Jan 2025,2025,Jan,05,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q096_69817726871/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q096_69817726871/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q096_69817726871/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q096_69817726871/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-05-Shift2_Q096_69817726871/option4.png
